business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,business_code_enc,day_of_cleardate,month_of_cleardate,year_of_cleardate,day_of_postingdate,month_of_postingdate,year_of_postingdate,day_of_due,month_of_due,year_of_due,day_of_createdate,month_of_createdate,year_of_createdate,cust_payment_terms_enc,name_customer_enc,Aging Bucket
U001,200750051,ALBER corporation,2020-04-15 05:52:43.437500000,2020.0,1930700490.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAA8,24497.07,65,,,,25,3,2020,9,4,2020,25,3,2020,21,67,0-15
U001,200750051,ALBER us,2020-04-07 06:00:27.513671875,2020.0,1930686383.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAA8,54350.05,65,,,,23,3,2020,7,4,2020,23,3,2020,21,73,0-15
U001,200762301,C&S WH co,2020-06-17 00:31:43.687500000,2020.0,1930776859.0,2020-04-14 00:00:00.000000000,2020-06-18 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAGD,30928.86,65,,,,14,4,2020,18,6,2020,14,4,2020,33,447,
U001,200726979,BJ'S  trust,2020-03-19 07:19:46.375000000,2020.0,1930594425.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAA8,15667.98,65,,,,3,3,2020,18,3,2020,3,3,2020,21,342,0-15
U001,200762301,C&S WH ,2020-04-26 02:25:15.255859375,2020.0,1930777146.0,2020-04-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAC6,3076.72,65,,,,11,4,2020,26,4,2020,11,4,2020,26,445,0-15
CA02,140104409,LOB in,2020-04-20 23:27:39.187500000,2020.0,2960624655.0,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-04-02 00:00:00.000000000,CA10,20325.781,65,,,,28,3,2020,12,4,2020,2,4,2020,5,1649,0-15
U013,100009932,SYSCO IN foundation,2020-03-31 13:07:19.382812500,2020.0,1991839936.0,2020-03-03 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAVE,1075.5,65,,,,3,3,2020,2,4,2020,3,3,2020,54,2736,
U001,200769623,WAL-MAR co,2020-06-05 11:57:28.250000000,2020.0,1930857872.0,2020-05-06 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAH4,24419.05,65,,,,6,5,2020,21,5,2020,6,5,2020,34,2975,16-30
U001,200707005,KING S corp,2020-04-08 08:57:32.156250000,2020.0,1930671709.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAA8,142020.91,65,,,,21,3,2020,5,4,2020,21,3,2020,21,1492,0-15
U001,200290370,BARGAIN  associates,2020-03-30 19:08:48.828125000,2020.0,1930631109.0,2020-03-14 00:00:00.000000000,2020-03-29 00:00:00.000000000,2020-03-14 00:00:00.000000000,NAA8,7803.9,65,,,,14,3,2020,29,3,2020,14,3,2020,21,243,0-15
U001,200129450,NU llc,2020-04-25 22:44:16.500000000,2020.0,1930630909.0,2020-03-10 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAD5,81855.97,65,,,,10,3,2020,9,4,2020,10,3,2020,30,2895,16-30
U001,200799367,MCL corporation,2020-04-07 10:59:55.812500000,2020.0,1930667106.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,78279.02,65,,,,18,3,2020,2,4,2020,18,3,2020,21,1800,0-15
U001,200769623,WAL-MAR us,2020-04-22 17:30:39.875000000,2020.0,1930686851.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAH4,44320.82,65,,,,23,3,2020,7,4,2020,23,3,2020,34,2983,16-30
U001,200337148,COAS corporation,2020-04-15 15:45:08.324218750,2020.0,1930729410.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAA8,64594.77,65,,,,31,3,2020,15,4,2020,31,3,2020,21,552,0-15
U001,200769623,WAL-MAR llc,2020-03-29 19:53:10.875000000,2020.0,1930586463.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAH4,7492.25,65,,,,2,3,2020,17,3,2020,2,3,2020,34,2980,0-15
U013,140103480,PRIC trust,2020-05-10 03:46:43.970703125,2020.0,1991840472.0,2020-03-26 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAVF,53307.1,65,,,,26,3,2020,10,5,2020,26,3,2020,55,2177,0-15
U001,200762301,C&S WH corp,2020-05-12 15:13:43.234375000,2020.0,1930830816.0,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAC6,26281.61,65,,,,28,4,2020,13,5,2020,28,4,2020,26,448,
U001,200723794,MID MO llc,2020-05-09 00:13:25.593750000,2020.0,1930803565.0,2020-04-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,NAA8,128722.76,65,,,,20,4,2020,5,5,2020,20,4,2020,21,1880,0-15
CA02,140105847,GORDON F foundation,2020-04-25 06:01:00.250000000,2020.0,2960625424.0,2020-04-01 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-04-03 00:00:00.000000000,CA10,3055.85,65,,,,1,4,2020,13,4,2020,3,4,2020,5,1120,0-15
U001,200769623,WAL-MAR co,2020-05-22 02:15:56.875000000,2020.0,1930809260.0,2020-04-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,NAH4,38474.48,65,,,,22,4,2020,7,5,2020,22,4,2020,34,2975,16-30
U001,102,KRAFT  associates,2020-05-03 22:37:40.125000000,2020.0,1930651321.0,2020-03-21 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAG2,55736.45,65,,,,21,3,2020,25,4,2020,21,3,2020,32,1508,0-15
U001,200696090,UNITE associates,2020-04-13 00:38:22.968750000,2020.0,1930684839.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAA8,2923.6,65,,,,25,3,2020,9,4,2020,25,3,2020,21,2862,0-15
U001,200762301,C&S WH llc,2020-05-01 22:25:29.210937500,2020.0,1930788538.0,2020-04-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAC6,7614.94,65,,,,16,4,2020,1,5,2020,16,4,2020,26,452,0-15
U001,200881076,ALBERT trust,2020-05-08 16:22:05.437500000,2020.0,1930806375.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAA8,1292.48,65,,,,21,4,2020,6,5,2020,21,4,2020,21,83,0-15
U001,200126819,MCLANE foundation,2020-05-13 15:44:26.968750000,2020.0,1930821503.0,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,NAA8,47386.47,65,,,,24,4,2020,9,5,2020,24,4,2020,21,1814,0-15
U001,200418007,AM corporation,2020-06-07 02:38:50.281250000,2020.0,1930745240.0,2020-04-08 00:00:00.000000000,2020-06-12 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAGD,4866.0,65,,,,8,4,2020,12,6,2020,8,4,2020,33,100,
U001,200772670,ASSOCIAT associates,2020-04-12 01:24:31.867187500,2020.0,1930709846.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAU5,10120.82,65,,,,27,3,2020,11,4,2020,27,3,2020,46,192,0-15
U001,200759878,SA associates,2020-05-19 10:33:25.585937500,2020.0,1930850945.0,2020-05-03 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,NAH4,14257.41,65,,,,3,5,2020,18,5,2020,3,5,2020,34,2361,0-15
CA02,140104240,FEDER ,2020-04-11 15:13:20.875000000,2020.0,2960618628.0,2020-03-07 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-15 00:00:00.000000000,CA10,86827.86,65,,,,7,3,2020,25,3,2020,15,3,2020,5,927,16-30
U001,200769623,WAL-MAR corporation,2020-03-28 16:35:35.375000000,2020.0,1930575256.0,2020-02-28 00:00:00.000000000,2020-03-14 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAH4,49417.34,65,,,,28,2,2020,14,3,2020,28,2,2020,34,2977,0-15
U001,200769623,WAL-MAR llc,2020-04-30 19:48:30.750000000,2020.0,1930738254.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAH4,3629.22,65,,,,3,4,2020,18,4,2020,3,4,2020,34,2980,0-15
U001,200936373,SUPE llc,2020-04-18 06:54:05.343750000,2020.0,1930710954.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,54550.29,65,,,,30,3,2020,14,4,2020,30,3,2020,21,2640,0-15
U001,200078795,H T H in,2020-04-04 13:32:18.328125000,2020.0,1930686624.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAA8,72534.59,65,,,,23,3,2020,7,4,2020,23,3,2020,21,1187,
U001,200803720,DEC foundation,2020-04-26 02:06:15.671875000,2020.0,1930773015.0,2020-04-10 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAM4,351.72,65,,,,10,4,2020,24,4,2020,1,4,2020,38,719,0-15
U001,200744019,TARG us,2020-04-01 07:21:20.750000000,2020.0,1930630612.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAA8,18565.59,65,,,,11,3,2020,26,3,2020,11,3,2020,21,2777,0-15
U001,200726979,BJ'S  us,2020-04-17 22:02:15.500000000,2020.0,1930698665.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAA8,210.19,65,,,,25,3,2020,9,4,2020,25,3,2020,21,343,0-15
U001,200726979,BJ'S  in,2020-03-22 00:16:29.531250000,2020.0,1930584916.0,2020-03-01 00:00:00.000000000,2020-03-16 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAA8,346.38,65,,,,1,3,2020,16,3,2020,1,3,2020,21,339,0-15
U001,200772670,ASSOCIAT co,2020-04-11 17:46:30.703125000,2020.0,1930711283.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAU5,18314.99,65,,,,27,3,2020,11,4,2020,27,3,2020,46,193,0-15
U001,200762301,C&S WH co,2020-04-19 02:18:50.234375000,2020.0,1930736199.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAC6,11167.82,65,,,,4,4,2020,19,4,2020,4,4,2020,26,447,0-15
U001,200936785,TILL systems,2020-04-27 10:44:44.000000000,2020.0,1930705814.0,2020-03-31 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-31 00:00:00.000000000,NA10,9953.28,65,,,,31,3,2020,10,4,2020,31,3,2020,11,2895,16-30
U001,200714710,SYSCO  co,2020-04-14 10:51:10.093750000,2020.0,1930702297.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAA8,10769.84,65,,,,25,3,2020,9,4,2020,25,3,2020,21,2701,0-15
U001,100031704,DELHAIZE foundation,2020-03-20 03:51:02.015625000,2020.0,1930593294.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAA8,11067.1,65,,,,3,3,2020,18,3,2020,3,3,2020,21,746,0-15
U001,200762301,C&S WH llc,2020-04-17 00:08:31.382812500,2020.0,1930728072.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAC6,71955.65,65,,,,1,4,2020,16,4,2020,1,4,2020,26,452,0-15
U001,102,KRAFT  in,2020-04-12 07:25:34.375000000,2020.0,1930576392.0,2020-02-29 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-02-29 00:00:00.000000000,NAG2,11625.12,65,,,,29,2,2020,4,4,2020,29,2,2020,32,1513,0-15
U001,200749782,KROG systems,2020-04-13 22:19:58.500000000,2020.0,1930704347.0,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAA8,48705.16,65,,,,26,3,2020,10,4,2020,26,3,2020,21,1555,0-15
U001,200769623,WAL-MAR corporation,2020-05-08 19:44:02.625000000,2020.0,1930760125.0,2020-04-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAH4,7139.58,65,,,,9,4,2020,24,4,2020,9,4,2020,34,2977,0-15
U001,200777735,NASH  corp,2020-04-05 02:30:43.234375000,2020.0,1930693149.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAA8,99391.74,65,,,,24,3,2020,8,4,2020,24,3,2020,21,1941,
U001,200726979,BJ'S  ,2020-04-25 18:20:14.515625000,2020.0,1930767156.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAA8,15180.74,65,,,,10,4,2020,25,4,2020,10,4,2020,21,333,0-15
U001,200794332,COST in,2020-05-04 19:55:43.485351562,2020.0,1930806239.0,2020-04-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,NAAX,22065.75,65,,,,20,4,2020,5,5,2020,20,4,2020,23,621,
U001,200132251,SUPERB corp,2020-05-16 16:11:54.625000000,2020.0,1930791282.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,488.26,65,,,,23,4,2020,8,5,2020,23,4,2020,21,2658,0-15
U001,200148860,DOLLA associates,2020-04-13 11:39:47.195312500,2020.0,1930723315.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAA8,52293.12,65,,,,31,3,2020,15,4,2020,31,3,2020,21,802,
U001,200020431,DEC trust,2020-03-08 10:10:01.828125000,2020.0,1930599833.0,2020-03-04 00:00:00.000000000,2020-03-11 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM2,11806.72,65,,,,4,3,2020,11,3,2020,1,3,2020,36,723,
U001,200704858,WAKE co,2020-06-01 03:38:05.875000000,2020.0,1930844037.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAA8,18568.24,65,,,,1,5,2020,16,5,2020,1,5,2020,21,2945,16-30
U001,200769623,WAL-MAR co,2020-04-10 11:08:13.875000000,2020.0,1930622887.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAH4,1329.23,65,,,,11,3,2020,26,3,2020,11,3,2020,34,2975,16-30
U001,200793568,SUPE systems,2020-03-19 07:55:15.875000000,2020.0,1930592773.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAA8,139535.31,65,,,,2,3,2020,17,3,2020,2,3,2020,21,2641,0-15
U001,200769623,WAL-MAR systems,2020-05-30 10:19:07.875000000,2020.0,1930832360.0,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAH4,16047.6,65,,,,30,4,2020,15,5,2020,30,4,2020,34,2981,16-30
U001,100043949,HOME R corporation,2020-05-16 20:22:01.500000000,2020.0,1930756127.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAA8,16992.76,65,,,,15,4,2020,30,4,2020,15,4,2020,21,2895,16-30
U001,200759878,SA ,2020-03-18 15:22:58.500000000,2020.0,1930581558.0,2020-02-29 00:00:00.000000000,2020-03-15 00:00:00.000000000,2020-02-29 00:00:00.000000000,NAH4,7713.07,65,,,,29,2,2020,15,3,2020,29,2,2020,34,2360,0-15
U001,200769623,WAL-MAR llc,2020-04-03 11:36:05.000000000,2020.0,1930593987.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAH4,15595.63,65,,,,4,3,2020,19,3,2020,4,3,2020,34,2980,16-30
U001,200769623,WAL-MAR us,2020-04-24 17:30:39.875000000,2020.0,1930698321.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAH4,40343.24,65,,,,25,3,2020,9,4,2020,25,3,2020,34,2983,16-30
U001,200780383,MEIJ ,2020-04-30 06:36:46.812500000,2020.0,1930776923.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAA8,17152.45,65,,,,10,4,2020,25,4,2020,10,4,2020,21,1832,0-15
CA02,140106408,WAL-M ,2020-06-04 16:59:34.250000000,2020.0,2960631947.0,2020-05-01 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-05-02 00:00:00.000000000,CA10,40865.047999999995,65,,,,1,5,2020,12,5,2020,2,5,2020,5,2962,16-30
CA02,140104409,LOB co,2020-04-08 11:06:55.125000000,2020.0,2960620929.0,2020-03-15 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-17 00:00:00.000000000,CA10,86060.954,65,,,,15,3,2020,27,3,2020,17,3,2020,5,1645,0-15
U001,200772670,ASSOCIAT foundation,2020-05-15 23:01:55.875000000,2020.0,1930837508.0,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAU5,5472.38,65,,,,28,4,2020,13,5,2020,28,4,2020,46,196,0-15
U001,200936373,SUPE co,2020-04-29 09:45:51.062500000,2020.0,1930761605.0,2020-04-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAA8,4315.78,65,,,,7,4,2020,22,4,2020,7,4,2020,21,2635,0-15
U002,200816950,COLOM associates,2020-04-28 05:21:33.250000000,2020.0,1990571533.0,2020-03-07 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-07 00:00:00.000000000,NA38,74236.21,65,,,,7,3,2020,6,4,2020,7,3,2020,15,2895,16-30
U001,200803720,DEC trust,2020-03-08 12:47:43.578125000,2020.0,1930617828.0,2020-03-07 00:00:00.000000000,2020-03-11 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM2,6156.44,65,,,,7,3,2020,11,3,2020,1,3,2020,36,723,
U001,200752302,KROGER ,2020-03-25 23:07:19.656250000,2020.0,1930600186.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAA8,17283.5,65,,,,6,3,2020,21,3,2020,6,3,2020,21,1569,0-15
U001,200739006,AL corporation,2020-04-18 01:57:08.179687500,2020.0,1930710130.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,34089.1,65,,,,2,4,2020,17,4,2020,2,4,2020,21,56,0-15
U001,200769623,WAL-MAR foundation,2020-05-28 04:24:50.875000000,2020.0,1930831331.0,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAH4,6361.71,65,,,,28,4,2020,13,5,2020,28,4,2020,34,2978,16-30
U001,200744019,TARG trust,2020-04-25 05:47:39.250000000,2020.0,1930740274.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAA8,34681.97,65,,,,4,4,2020,19,4,2020,4,4,2020,21,2776,0-15
CA02,140104229,A & W F co,2020-06-09 17:20:08.500000000,2020.0,2960632428.0,2020-05-03 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-05-05 00:00:00.000000000,CA10,4783.799999999999,65,,,,3,5,2020,15,5,2020,5,5,2020,5,2895,16-30
U001,200762301,C&S WH co,2020-04-11 22:44:23.546875000,2020.0,1930704380.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAC6,1856.4,65,,,,25,3,2020,9,4,2020,25,3,2020,26,447,0-15
U001,200707822,PUBLI in,2020-04-10 00:39:58.125000000,2020.0,1930686219.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAA8,61764.55,65,,,,22,3,2020,6,4,2020,22,3,2020,21,2199,0-15
U001,200769623,WAL-MAR co,2020-04-15 11:41:25.625000000,2020.0,1930652150.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAH4,40347.09,65,,,,16,3,2020,31,3,2020,16,3,2020,34,2975,16-30
U001,200794332,COST associates,2020-05-12 00:30:13.991088867,2020.0,1930831084.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAAX,2904.62,65,,,,27,4,2020,12,5,2020,27,4,2020,23,616,0-15
U001,200785971,SYSCO  systems,2020-04-10 09:09:17.250000000,2020.0,1930652274.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,5250.85,65,,,,16,3,2020,31,3,2020,16,3,2020,21,2707,0-15
U001,200434439,BAUGH SU in,2020-05-19 15:53:39.304687500,2020.0,1930856369.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAA8,53352.07,65,,,,4,5,2020,19,5,2020,4,5,2020,21,269,0-15
U001,200978899,MBM/PF us,2020-04-08 03:57:04.218750000,2020.0,1930671630.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAA8,48735.52,65,,,,19,3,2020,3,4,2020,19,3,2020,21,1787,0-15
U001,200307138,UTZ Q trust,2020-06-04 03:10:31.625000000,2020.0,1930798661.0,2020-04-20 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-04-20 00:00:00.000000000,NAD5,58506.0,65,,,,20,4,2020,20,5,2020,20,4,2020,30,2893,16-30
U001,200965912,C&S W co,2020-04-18 21:14:41.718750000,2020.0,1930758474.0,2020-04-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAC6,127068.39,65,,,,7,4,2020,22,4,2020,7,4,2020,26,438,
U001,200769623,WAL-MAR trust,2020-05-31 10:11:29.875000000,2020.0,1930848981.0,2020-05-03 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,NAH4,17117.93,65,,,,3,5,2020,18,5,2020,3,5,2020,34,2982,0-15
U001,200769623,WAL-MAR llc,2020-05-25 03:23:13.875000000,2020.0,1930819882.0,2020-04-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,NAH4,29677.71,65,,,,25,4,2020,10,5,2020,25,4,2020,34,2980,16-30
U001,200762301,C&S WH associates,2020-05-21 02:39:19.320312500,2020.0,1930857408.0,2020-05-06 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAC6,2932.75,65,,,,6,5,2020,21,5,2020,6,5,2020,26,446,0-15
U001,200794332,COST systems,2020-03-20 19:47:17.281250000,2020.0,1930598444.0,2020-03-05 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAAX,11998.33,65,,,,5,3,2020,20,3,2020,5,3,2020,23,623,0-15
U001,200742791,QUI foundation,2020-04-12 06:09:46.218750000,2020.0,1930672935.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAA8,33003.56,65,,,,24,3,2020,8,4,2020,24,3,2020,21,2221,0-15
U001,200784489,GE ,2020-04-30 19:15:02.875000000,2020.0,1930706353.0,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAA8,34802.21,65,,,,26,3,2020,10,4,2020,26,3,2020,21,2895,16-30
U001,200337148,COAS systems,2020-05-13 17:01:10.621093750,2020.0,1930833256.0,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAA8,3062.13,65,,,,28,4,2020,13,5,2020,28,4,2020,21,556,0-15
U001,200881076,ALBERT foundation,2020-04-20 03:19:13.840820312,2020.0,1930751671.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAA8,148801.61,65,,,,5,4,2020,20,4,2020,5,4,2020,21,79,0-15
U001,200759878,SA ,2020-04-01 01:12:39.937500000,2020.0,1930643708.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAH4,13642.32,65,,,,13,3,2020,28,3,2020,13,3,2020,34,2360,0-15
U001,200769623,WAL-MAR us,2020-04-10 02:27:36.750000000,2020.0,1930629663.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAH4,8755.2,65,,,,10,3,2020,25,3,2020,10,3,2020,34,2983,16-30
U001,200803720,DEC associates,2020-03-25 21:13:51.421875000,2020.0,1930612993.0,2020-03-06 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM4,76.44,65,,,,6,3,2020,24,3,2020,1,3,2020,38,715,0-15
U001,200704045,RA co,2020-05-13 23:15:27.625000000,2020.0,1930816096.0,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,NAA8,60782.26,65,,,,24,4,2020,9,5,2020,24,4,2020,21,2229,0-15
U001,200769623,WAL-MAR ,2020-04-11 15:12:16.500000000,2020.0,1930643285.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAH4,31335.69,65,,,,12,3,2020,27,3,2020,12,3,2020,34,2973,16-30
U001,200769623,WAL-MAR systems,2020-04-05 19:06:34.500000000,2020.0,1930606874.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAH4,18621.02,65,,,,6,3,2020,21,3,2020,6,3,2020,34,2981,16-30
U001,200759878,SA corporation,2020-04-01 06:37:10.875000000,2020.0,1930641969.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAH4,18900.99,65,,,,13,3,2020,28,3,2020,13,3,2020,34,2364,0-15
U001,200794332,COST ,2020-05-02 19:23:18.507812500,2020.0,1930793885.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAAX,59065.56,65,,,,17,4,2020,2,5,2020,17,4,2020,23,615,0-15
U001,200418007,AM llc,2020-03-28 19:24:21.921875000,2020.0,1930651891.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,17971.2,65,,,,16,3,2020,31,3,2020,16,3,2020,21,103,
U002,200978592,PLAZA ,2020-04-28 18:44:18.281250000,2020.0,1990572111.0,2020-03-20 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAG2,22995.49,65,,,,20,3,2020,24,4,2020,20,3,2020,32,2125,0-15
